
Run     SWR     Gain    F/B     F/R     R-a     X-a     Eff.    %Res.   %Stp  Lr      Ld      L1      L2      L3      L4      L5      

3       8.9772  8.84    5.8     5.8     14.14   -61.04  99.98   2.e-5	0.1  	0.2415  0.5647  0.6262  0.5116  0.4974  0.5168  0.4805  
3       8.9968  8.85    5.82    5.82    14.111  -61.05  99.98   0.028	0.1  	0.2415  0.5647  0.6262  0.5111  0.4979  0.5168  0.4805  
3       8.9831  8.84    5.79    5.79    14.128  -61.03  99.98   -1e-2	0.1  	0.2415  0.5647  0.6262  0.5111  0.4974  0.5173  0.4805  
3       8.9939  8.84    5.81    5.81    14.114  -61.04  99.98   1.e-2	0.1  	0.2415  0.5647  0.6262  0.5111  0.4974  0.5168  0.481   
3-1                                                                           -2.e-5  9.7e-3  -5.051  8.5e-4  1.1592  -0.39   0.3899  

3-2     6.7219  8.54    9.15    8.92    22.387  -68.48  99.99   2.922	1.406	0.2415  0.5648  0.5817  0.5111  0.5055  0.5139  0.4831  
3-3     5.4263  7.63    7.26    6.8     28.813  -68.94  99.99   -2.59	1.406	0.2415  0.5649  0.5404  0.5111  0.5138  0.5111  0.4858  
4       5.4266  7.63    7.26    6.8     28.811  -68.94  99.99   -2e-6	0.1  	0.2418  0.5649  0.5404  0.5111  0.5138  0.5111  0.4858  
4       5.3756  7.63    7.26    6.8     28.925  -68.61  99.99   3.e-4	0.1  	0.2415  0.5655  0.5404  0.5111  0.5138  0.5111  0.4858  
4       5.4377  7.64    7.28    6.82    28.751  -68.95  99.99   0.028	0.1  	0.2415  0.5649  0.541   0.5111  0.5138  0.5111  0.4858  
4       5.4231  7.63    7.25    6.79    28.815  -68.91  99.99   -9e-3	0.1  	0.2415  0.5649  0.5404  0.5116  0.5138  0.5111  0.4858  
4       5.4273  7.63    7.26    6.8     28.821  -68.96  99.99   -3e-6	0.1  	0.2415  0.5649  0.5404  0.5111  0.5143  0.5111  0.4858  
4       5.4262  7.63    7.25    6.8     28.804  -68.92  99.99   -9e-3	0.1  	0.2415  0.5649  0.5404  0.5111  0.5138  0.5116  0.4858  
4       5.4272  7.63    7.26    6.79    28.815  -68.95  99.99   -4e-6	0.1  	0.2415  0.5649  0.5404  0.5111  0.5138  0.5111  0.4863  
4-1                                                                           -3.e-4  0.0415  4.1696  -1.392  -5.e-4  -1.395  -6.e-4  

4-2     6.4463  8.28    9.44    8.4     24.132  -69.88  99.99   2.655	1.406	0.2415  0.5652  0.5721  0.5011  0.5138  0.5011  0.4858  
4-3     8.658   9.14    10.65   10.41   16.545  -66.96  99.99   1.911	1.406	0.2415  0.5656  0.6057  0.4913  0.5138  0.4913  0.4858  
4-4     9.5612  7.67    2.74    2.74    11.955  -55.99  99.99   -8.57	1.406	0.2415  0.5659  0.6412  0.4816  0.5138  0.4816  0.4858  
5       8.6583  9.14    10.65   10.41   16.544  -66.96  99.99   -7e-7	0.1  	0.2418  0.5656  0.6057  0.4913  0.5138  0.4913  0.4858  
5       8.5707  9.14    10.65   10.42   16.61   -66.63  99.99   2.e-4	0.1  	0.2415  0.5661  0.6057  0.4913  0.5138  0.4913  0.4858  
5       8.7057  9.15    10.58   10.4    16.408  -66.84  99.99   -0.05	0.1  	0.2415  0.5656  0.6063  0.4913  0.5138  0.4913  0.4858  
5       8.6493  9.14    10.64   10.4    16.559  -66.95  99.99   -9e-3	0.1  	0.2415  0.5656  0.6057  0.4917  0.5138  0.4913  0.4858  
5       8.6669  9.15    10.68   10.43   16.533  -66.98  99.99   0.037	0.1  	0.2415  0.5656  0.6057  0.4913  0.5143  0.4913  0.4858  
5       8.6552  9.14    10.63   10.41   16.547  -66.95  99.99   -0.02	0.1  	0.2415  0.5656  0.6057  0.4913  0.5138  0.4918  0.4858  
5       8.6618  9.14    10.66   10.41   16.54   -66.97  99.99   9.e-3	0.1  	0.2415  0.5656  0.6057  0.4913  0.5138  0.4913  0.4862  
5-1                                                                           -4.e-5  0.0129  -2.991  -0.498  2.0019  -0.998  0.4985  

5-2     8.3239  9.06    11.31   10.47   17.633  -68.07  99.99   0.528	0.281	0.2415  0.5656  0.6006  0.4906  0.5167  0.4899  0.4864  
5-3     7.9949  8.96    11.7    10.29   18.763  -69.03  99.99   0.262	0.281	0.2415  0.5656  0.5955  0.4899  0.5196  0.4885  0.4871  
5-4     7.6819  8.84    11.83   9.93    19.907  -69.85  99.99   7.e-3	0.281	0.2415  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  
5-5     7.391   8.7     11.71   9.5     21.047  -70.55  99.99   -0.24	0.281	0.2415  0.5656  0.5855  0.4885  0.5254  0.4858  0.4885  
6       7.6821  8.84    11.83   9.93    19.907  -69.85  99.99   -5e-7	0.056	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  

Run     SWR     Gain    F/B     F/R     R-a     X-a     Eff.    %Res.   %Stp  Lr      Ld      L1      L2      L3      L4      L5      xr      x1      x2      x3      x4      x5      

7-0     7.6821  8.84    11.83   9.93    19.907  -69.85  99.99   0    	0    	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6824  8.84    11.83   9.93    19.906  -69.85  99.99   -5e-5	0.1  	0.2419  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6076  8.84    11.83   9.92    19.986  -69.53  99.99   0.012	0.1  	0.2417  0.5662  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.7246  8.85    11.85   9.98    19.763  -69.79  99.99   4.e-3	0.1  	0.2417  0.5656  0.5911  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6761  8.84    11.81   9.93    19.918  -69.84  99.99   -6e-3	0.1  	0.2417  0.5656  0.5905  0.4897  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6894  8.84    11.86   9.93    19.897  -69.88  99.99   1.e-2	0.1  	0.2417  0.5656  0.5905  0.4892  0.523   0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6805  8.84    11.81   9.92    19.907  -69.84  99.99   -7e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4876  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6849  8.84    11.84   9.93    19.903  -69.86  99.99   3.e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4883  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6819  8.84    11.83   9.93    19.907  -69.85  99.99   2.e-5	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
7       7.6761  8.84    11.81   9.93    19.915  -69.83  99.99   -6e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1997  0.42    0.713   1.0619  1.4365  
